眼见得红日坠落在西山后,1,眼见得红日坠落在西山后，
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,9908993.34806073,0.18181818181818182
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,9931389.942905257,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,9934443.717772217,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,9955157.715296814,0.09090909090909091
daxp-WoZhuYe-SiLangTanMu.xml_2,众卿随忙挂点亲率官员，,9962738.62287954,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,9968156.539555322,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,9970958.073081126,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,9980092.588982705,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,10000245.460495107,0.0
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,10001085.706707636,0.0
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,10030171.128198292,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,10065020.36316098,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,10067647.069822216,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,10075010.243055062,0.18181818181818182
daeh-CanQiQi-WuLongZuo.xml_0,惨凄凄唤苍天天不应响，,10081520.171852523,0.0
daxp-FeiShiWo-TaoHuaCun.xml_13,响两声你就凑近身旁。,10088397.119884565,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,10098279.31728426,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,10103253.299415065,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,10104129.253481455,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,10106128.474837601,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,10118709.860629415,0.0
daeh-LiYanFei-DaBaoGuo.xml_2,太师爷奏一本进贡年下，,10254570.67798311,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,10269333.841069123,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_21,她为饥寒我为骄。,10276855.180731457,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_2,暗地堪笑我兄长，,10303179.114557894,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,10319787.35541734,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,10319787.35541734,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_9,你必须眼观六路耳听八方。,10328238.944744894,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,10332252.858760588,0.0
daxp-QiaoLouShang-HuangShanLei.xml_11,又思来又想去越不安宁。,10340582.126340926,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,10346127.67134805,0.0
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,10385764.13962885,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,10392461.990141002,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,10407086.115233798,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,10419571.73965416,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,10444522.84427712,0.09090909090909091
daeh-NuZiYou-TouJunBieYao.xml_2,但愿得去投军功名有望，,10450653.96561323,0.09090909090909091
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,10455106.478514671,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,10463696.348357588,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,10467733.234222759,0.0
daxp-DangRiLi-SuoLinNang.xml_19,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,10487901.921498429,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_4,这桩事闷得我柔肠百转，,10545599.17157656,0.09090909090909091
daxp-DuiLingHua-BiYuZan.xml_2,果然是成佳偶两心欢恋，,10558944.634927696,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,10587711.5427261,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,10590312.022008752,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,10590656.361107921,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,10590656.361107921,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,10603694.882397484,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,10624232.632536028,0.18181818181818182
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,10628237.896246549,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,10634068.751877148,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,10647937.41688951,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,10680987.01697196,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,10688014.85979036,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_2,想当年桃花马上威风凛凛，,10695306.90154331,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,10699305.522563193,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,10710808.485369492,0.0
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,10727807.491087653,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,10750640.823551316,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,10765970.063635787,0.09090909090909091
daeh-LiYanFei-DaBaoGuo.xml_0,李艳妃设早朝龙书案下，,10768525.207302732,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,10775460.798456043,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,10776286.573227093,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,10808652.606837507,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,10816623.037916955,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,10820839.074459668,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,10851557.412523044,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,10851557.412523044,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,10853159.916345866,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,10856744.343507456,0.0
daeh-WuDuanQiao-BiYuZan.xml_0,无端巧计将人陷，,10912531.544179343,0.0
sdxp-WoHeNi-SiLangTanMu.xml_27,你要见高堂母我不阻拦。,10939627.923692975,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,11026136.072775997,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,11038396.245918082,0.0
daxp-ErTingDe-SuoLinNang.xml_17,满腹骄矜顿雪潇。,11064201.299662948,0.0
daxp-ErTingDe-SuoLinNang.xml_7,不该人前乱解嘲。,11064201.299662948,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,11076784.075324811,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,11083267.275727091,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,11085057.49886528,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,11092119.064868543,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,11092119.064868543,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_11,是不是有人拍巴掌。,11094639.663806178,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,11116715.25110652,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,11139358.618012367,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,11139358.618012367,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,11173140.443232706,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,11193828.12913738,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,11214923.719778962,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,11237075.998309577,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_7,我一剑能挡百万兵。,11254035.123893352,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,11255205.386766147,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,11257493.625746304,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,11271502.807861542,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,11272529.148282738,0.0
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,11287863.81657497,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,11299546.883819044,0.18181818181818182
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,11313821.799407572,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,11329925.538679132,0.0
daxp-ErTingDe-SuoLinNang.xml_26,这都是神话凭空造，,11333323.184280856,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,11343050.989461945,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,11368213.926223457,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,11377365.491603449,0.09090909090909091
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,11403663.386059452,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,11417569.238773238,0.0
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,11419030.130967364,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,11466510.786975801,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,11479624.920322144,0.0
daxp-DangRiLi-SuoLinNang.xml_2,在轿中只觉得天昏地暗。,11495220.822385967,0.18181818181818182
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,11503301.148624256,0.0
daeh-NuZiYou-TouJunBieYao.xml_0,奴自幼在闺阁娇生惯养，,11507906.110757759,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,11541488.55851646,0.18181818181818182
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,11561623.575086514,0.0
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,11573172.241498312,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,11579664.448541494,0.0
daeh-WuDuanQiao-BiYuZan.xml_1,薄命自伤怨红颜。,11603020.459155822,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,11627057.031143796,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,11627417.60614484,0.09090909090909091
daxp-DuiLingHua-BiYuZan.xml_0,对菱花暗地里芳心自转，,11637677.144250667,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,11654743.219678225,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,11654743.219678225,0.0
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,11688660.672633724,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,11742977.292077038,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,11752051.707141383,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_28,这都是神话凭空造，,11755930.74845575,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,11880535.753654556,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,11900396.406371439,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,11917401.788196735,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,11928450.583836747,0.09090909090909091
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,11936732.038152924,0.09090909090909091
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,11940302.733362494,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,11947960.291859902,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,11950175.204922095,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,11950175.204922095,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,11959762.919844093,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,11996178.121525282,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,12010721.54275667,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,12020322.196191046,0.0
daeh-LiYanFei-DaBaoGuo.xml_5,候幼主成了龙原业归家。,12029246.266406257,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,12035048.632294506,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,12057545.59930214,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,12080221.066681208,0.09090909090909091
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,12081930.275846228,0.0
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,12086294.415539095,0.09090909090909091
daeh-ZiNaRi-ErJinGong.xml_1,独坐在寒宫院闷闷悠悠。,12094657.432376206,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,12106145.687215481,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,12119271.887528256,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,12149983.898602683,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,12161292.883287653,0.09090909090909091
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,12206121.733035123,0.0
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,12224392.10878913,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_0,王春娥坐草堂自思自叹，,12226770.647133127,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,12239169.51749075,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,12240087.974078096,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,12242283.994596394,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,12242836.72997266,0.0
daeh-LiYanFei-DaBaoGuo.xml_9,压定了文武臣均要画押。,12249152.349959398,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,12265992.744272873,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,12267548.98465736,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,12279057.811656369,0.18181818181818182
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,12282292.469896784,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,12286731.572188945,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,12316780.38055874,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,12321694.548552537,0.09090909090909091
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,12324806.207922788,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,12341214.164701372,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,12349383.36674649,0.09090909090909091
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,12357989.003097957,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,12359476.808685761,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,12367294.038318232,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,12374274.35917393,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,12383894.67363082,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,12395367.765891658,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,12413243.413783157,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,12447422.618544653,0.09090909090909091
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,12449527.74952503,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,12464305.95902511,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,12543023.95030943,0.0
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,12577764.346071675,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,12585295.447475478,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,12598874.786349397,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,12617788.21405445,0.0
daeh-ZuoChunGui-XiShi.xml_0,坐春闺只觉得光明似箭，,12628257.880867293,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,12673660.130180113,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,12674869.481955493,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,12689801.243643962,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,12712755.309999032,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,12728270.214243203,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,12734883.131746823,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_0,老爹爹清晨起前去出首，,12736255.745988779,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,12744595.199366149,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_0,老爹爹请息（呀）怒容儿细讲，,12748474.428682795,0.0
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,12753981.990238143,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,12809724.517716238,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,12810000.545096397,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,12837844.518331338,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,12843275.494626304,0.0
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,12888169.540472306,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,12888628.071855135,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,12889417.93073495,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,12926252.348034065,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,12951707.958022159,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,12974211.617523612,0.09090909090909091
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,12992260.474806085,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,12999836.29709828,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,13001980.035655329,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,13047072.588947421,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,13051745.471614294,0.09090909090909091
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,13059559.420154046,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,13078080.978072144,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_1,受逼迫去捡柴泪如雨下，,13090781.678427303,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,13102390.923887005,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,13106639.32939727,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,13119922.092642218,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_1,贼昏王篡了位谋乱邦家。,13152893.226881064,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,13178429.401457878,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,13189050.068533167,0.0
daxp-XiRiLi-LongFengChengXiang.xml_5,纵有大事料无妨。,13191754.89238049,0.0
daxp-WoZhuYe-SiLangTanMu.xml_4,叫番儿忙摆驾银安殿，,13238588.387395097,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,13240272.222121062,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,13250893.51598536,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,13257880.04417659,0.09090909090909091
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,13281811.908267232,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,13291276.119424177,0.0
daxp-ChunQiuTing-SuoLinNang.xml_19,满腹骄矜顿雪潇，,13302152.781896925,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,13322777.002711697,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,13342677.162685635,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,13367802.170054704,0.0
