将身儿来至在大街口,0,将身儿来至在大街口，
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,15945834.732557379,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,15961827.804357944,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,15972064.971612722,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,15973939.79919086,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,15976004.321016995,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,16006519.982594442,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,16063084.955038125,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,16089107.32239673,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,16141625.022052234,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,16156936.180875065,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,16202689.806458803,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,16232698.201011216,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,16236681.654241238,0.2222222222222222
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,16280002.806371836,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,16306258.00711227,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,16357067.403041173,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,16372955.414103266,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,16387874.276077997,0.0
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,16388726.919171827,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,16430083.638224926,0.0
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,16431343.887525968,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,16440189.123653853,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,16473924.011544585,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,16476425.383221107,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,16486500.247177295,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,16488182.773612686,0.0
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,16490120.79354452,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,16490850.209842624,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,16497721.021884304,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,16543441.392234433,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,16554954.395514328,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,16557661.352497853,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,16557661.352497853,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,16562586.796890127,0.0
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,16619039.496561974,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,16625727.470513193,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,16653940.360674055,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,16654156.979669252,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,16680605.4111903,0.0
daxp-WoHeNi-SangYuanHui.xml_1,谁认你狼心狗肺的人！,16703894.131964672,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,16741690.806211593,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,16769831.557987897,0.0
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,16789139.615240213,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,16798297.242512256,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,16801128.21528502,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,16804585.94349121,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,16836062.634778317,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,16859200.149823148,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,16891109.05758696,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,16894676.043880127,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,16931743.226468615,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,16947687.415289443,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,16971090.386754308,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,16976522.661401518,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,16988813.926903285,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,17038460.83974661,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,17039497.236460138,0.0
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,17061865.616839837,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,17082641.97827747,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,17088369.145994388,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,17094616.246070728,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,17107450.460164,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,17117441.959901657,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,17138208.70174805,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,17236441.082908012,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,17242958.649604034,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,17298178.86156657,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,17321225.456666227,0.0
daxp-TingTaYan-ZuoGong.xml_7,不知者不怪罪你的海量放宽。,17322152.84613292,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,17324906.156990264,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,17377281.108205464,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,17387343.828103784,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,17440611.45767433,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,17460668.137622386,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_15,你爹爹到如今未转家门。,17552809.412723217,0.0
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,17558342.24703282,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,17564647.805950373,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,17570418.905215178,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,17590397.78080325,0.1111111111111111
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,17597536.10735654,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_21,她为饥寒我为骄。,17602789.97561169,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,17610830.549017023,0.0
daeh-SunShangXiang-BieHuangGong.xml_7,阿斗儿行中途被子龙追还。,17646515.634233683,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,17681800.042153407,0.1111111111111111
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,17693797.001527928,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,17753877.63031386,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,17757459.973912206,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_19,满腹骄矜顿雪潇，,17790152.97873171,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,17804955.98254582,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,17817861.207310677,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,17846319.896603864,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,17848028.765748277,0.2222222222222222
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,17870159.640908364,0.0
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,17877083.15784243,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,17888838.61786485,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,17938943.171829984,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,17968160.98748044,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,17974716.873892013,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,17980450.82819313,0.1111111111111111
daeh-NuZiYou-TouJunBieYao.xml_3,也不枉我二人苦度时光。,18059237.86075583,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,18064047.266851608,0.1111111111111111
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,18135436.36563001,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,18152549.86943991,0.0
daxp-ChunQiuTing-SuoLinNang.xml_10,轿内的人儿弹别调，,18194818.809459686,0.1111111111111111
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,18196952.28432994,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,18200739.61400989,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,18209404.180513587,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,18213333.62368339,0.0
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,18360956.510096457,0.0
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,18364694.63452922,0.2222222222222222
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,18366911.085361842,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,18395504.987938352,0.0
daeh-LiYanFei-DaBaoGuo.xml_9,压定了文武臣均要画押。,18401721.187804792,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,18416383.87720939,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,18457960.01517212,0.0
daxp-ErTingDe-SuoLinNang.xml_17,满腹骄矜顿雪潇。,18487989.64724096,0.0
daxp-ErTingDe-SuoLinNang.xml_7,不该人前乱解嘲。,18487989.64724096,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,18526605.243140455,0.1111111111111111
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,18535988.476559572,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,18550244.66470746,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,18550270.206374634,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,18581467.66710285,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,18596166.301386807,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,18601410.800934132,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,18639959.481281035,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,18658619.478652757,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,18662434.591327496,0.0
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,18672642.87579528,0.1111111111111111
daxp-ErDeFu-HongNiGuan.xml_7,又恐怕众将官说短论长。,18701711.762895077,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,18742723.729526684,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,18756464.537443466,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,18801699.720247645,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,18811708.096608818,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,18829465.986989237,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,18841482.48784303,0.2222222222222222
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,18843542.41579529,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,18953616.751974188,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,18960068.250708684,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,18983789.792605855,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,18999054.713410575,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,19003890.4143296,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,19146937.917742677,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,19195375.333265696,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,19245911.94299134,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,19358826.548106886,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,19368395.937286682,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,19373305.361885868,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,19380536.137269095,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,19397254.764669213,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,19399183.212147024,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,19429470.842102356,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,19430966.44477381,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,19463045.555475887,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,19463354.537922442,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,19517310.11078337,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,19576192.10648293,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,19582853.577411436,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,19593065.87109491,0.0
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,19598693.021513633,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,19652534.094479527,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,19656337.469823975,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,19701310.314398747,0.0
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,19769289.60219408,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,19776542.760228444,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,19782781.502080515,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,19807875.793160502,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,19810367.46332184,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,19810651.52647271,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,19816785.3313451,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,19853620.524298005,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,19857272.096019074,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,19883758.095371895,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,19910720.317856453,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,19960059.87492289,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,19960494.146086752,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,19987704.451581415,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,19996912.363900416,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,19998146.884514324,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,20007634.80334072,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,20009384.1392736,0.0
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,20014503.235904757,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,20047328.706506785,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,20055277.746328957,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,20064100.59560421,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,20100536.42073664,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,20117160.922909264,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,20129680.430069104,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,20141463.0561298,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,20141463.0561298,0.1111111111111111
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,20149220.67969973,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,20155951.337370235,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,20161965.8376546,0.0
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,20185047.99319204,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,20204456.77825255,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,20224336.701241504,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,20292958.979382325,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,20299641.04693438,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,20312087.662053816,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,20350892.961659297,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,20369398.802906077,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,20427987.142491423,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,20458297.597573996,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,20486665.77656913,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,20510383.504849814,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,20536861.644754,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,20550580.449286636,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,20558420.186958652,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,20564166.798905585,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,20565132.14512016,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,20570019.456142172,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,20581340.06520908,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,20592719.145066217,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,20613513.388035387,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,20633725.680571586,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,20684320.16404431,0.0
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,20688657.74898395,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,20689578.985482406,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,20795175.40608813,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,20827326.727385323,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,20827925.402786482,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,20907131.917337846,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,20925754.770030476,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,20949902.69685167,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,20952614.287186712,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,20986392.006530836,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,20996498.105524458,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,21011883.76441155,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,21047995.083107743,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,21103274.805376414,0.0
