必有隐情在心潮,56,必有隐情在心潮。
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,622706403.82391846,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,624550048.32160163,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,624550048.32160163,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,624800789.76041007,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,624850627.92139149,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,626607859.20053005,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,627833372.68969941,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,628433911.50547051,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,628704399.87088668,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,630234393.25767016,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,630611399.19407952,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,632003234.10525131,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,632611014.37339032,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,632975622.527596,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,634308949.91322303,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,636919541.67314613,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,639248790.0152483,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,639276806.86677599,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,643112738.80573881,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,644673888.149822,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,647113259.49394429,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,647968121.72081995,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,647987417.35692251,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,649330015.93098521,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,650648138.9399991,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,652924641.92942297,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,654238324.36646748,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,656919331.69867527,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,662901319.98151851,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,663287396.18532693,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,665180350.45573282,0.14285714285714285
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,667630995.67978621,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,668295141.92559302,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,670702518.4750514,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,672575392.36751032,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,672755423.00964928,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,672999401.10421431,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,673022016.19338942,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,674966208.22302043,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,677892591.32446945,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,680572775.13439023,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,681223653.90030944,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,684038512.18117893,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,684520044.70211232,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,684978170.14663482,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,687035317.61663628,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,691196000.65894985,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,693478518.34155154,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,695635203.11047816,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,697299130.16671252,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,703405513.12528956,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,703979539.23454773,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,704096077.67480481,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,704818565.58145344,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,706443965.7911129,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,706603113.22672105,0.2857142857142857
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,708658840.92315614,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,714480797.54941475,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,714578075.93163526,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,716218604.02885795,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,716508403.58580673,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,720575683.48002791,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,720575683.48002791,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,721484050.80356908,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,723231515.06262374,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,723915930.02932763,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,724823543.21271861,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,728009426.73415935,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,733628578.51496959,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,735843035.06513286,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,738092506.44515252,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,741324925.45335102,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,743003133.26969361,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,743922188.17967856,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,748150075.29927742,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,748568213.31867325,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,752366710.24010038,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,752376951.43341851,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,753956710.4413383,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,760184655.96458197,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,760445830.47363806,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,760976617.46717644,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,765198240.01200795,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,767496362.57634699,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,768805179.42805028,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,774585820.09750438,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,779178404.02534902,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,780789650.06615615,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,783860583.06132758,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,783860583.06132758,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,784374255.75925469,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,788412282.02521324,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,788832148.84645414,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,790189107.85283554,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,791381502.22160578,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,795469337.50234759,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,800303740.60116124,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,801355999.62527788,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,802054540.98426569,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,802900443.46465635,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,803473071.07748902,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,812269463.34635353,0.14285714285714285
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,814621428.71532786,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,814712474.9750154,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,815083735.94771314,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,826762130.42899382,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,828286925.60942864,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,829271135.3057338,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,836600554.58698833,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,837700564.50152624,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,848197536.78426826,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,848708560.25594926,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,853585139.18173003,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,857912672.91805542,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,871761311.34252572,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,874342111.97047687,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,877852357.46859252,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,879474245.02576697,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,884120075.05281997,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,884889118.43272793,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,885514570.77219498,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,896230864.16932046,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,896230864.16932046,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,902043331.3848387,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,904960903.33550203,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,906278773.13634968,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,909134275.1535691,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,912904294.10087883,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,915826720.98568201,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,917748547.00869405,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,930114595.17189419,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,931957975.81487274,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,932111756.58169568,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,932481224.69160259,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,940320726.8765502,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,940927107.97278726,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,944581046.40045106,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,945132772.1451093,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,947298888.92397738,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,947340218.69635999,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,948546204.64842832,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,953764793.93221152,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,955401122.6214658,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,955782175.15248609,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,956986557.17294955,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,963084420.93399704,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,966959631.90029716,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,970094357.36553764,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,970156225.25831079,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,972530295.23972785,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,982101610.72802424,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,987797520.93566,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,990865159.14643776,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,995189475.02874351,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,1001581961.1669062,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,1007163182.140712,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,1007163182.140712,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,1009298864.9300077,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,1010314739.7356695,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,1015263253.9620134,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,1018364137.1943626,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1029527563.1407251,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,1029588518.0567896,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,1030579804.0544581,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,1035762247.7906156,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,1048005847.9679574,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,1051567252.6518641,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,1053363545.8121576,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,1053440798.1290683,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,1059809415.6897312,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,1061184767.8216137,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,1068738316.3079774,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1081481752.2319922,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1086826854.6765728,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,1088473016.7892981,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,1103851633.8028378,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,1108906807.4722538,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,1111669634.9567075,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,1112749147.947808,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,1115123121.3182909,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,1128944528.4440944,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1129656723.0427547,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,1134736111.3977208,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,1134890706.9917297,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,1137886173.0885041,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1148789330.144876,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,1149092839.9192739,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,1151174763.8719923,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,1155916083.8379478,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,1158626894.6482794,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,1159076973.4535222,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,1165251603.5108423,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,1197592500.4271519,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,1200607487.8209791,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,1204229502.2481356,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,1205016053.2019017,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,1232260763.2399566,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,1244692505.3173864,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,1245360833.7017553,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,1248597114.7109847,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,1266470996.8324673,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,1273349320.0824695,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,1282515304.9469759,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,1304464586.2376137,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,1315932666.880724,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,1335439897.5281672,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,1346587334.8869975,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,1365435338.7360525,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,1372579496.395746,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,1375429584.8814807,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,1376261133.6695178,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,1382490540.6711957,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,1405579339.725924,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,1431454338.3077817,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,1459274105.7667358,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,1464584691.6732094,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,1549882097.4594822,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,1570613358.8782794,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,1575715584.0629866,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,1669576021.9017417,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,1672724548.2128539,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,1700891588.572192,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,1733567889.2917826,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,1834319348.846462,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,2136767190.7994738,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,2155490780.0389934,0.0
